to,from,x,y,cov,cost
201,14273,61.5678,13.8028,0.172239,31.7636
202,201,69.2487,30.358,0.098588,50.0138
203,9299,66.4987,34.8902,0.12244,44.9261
204,203,64.49,32.1925,0.112239,48.2895
205,687,72.2831,39.0115,0.125222,62.2701
206,205,65.8696,31.9302,0.176987,71.824
207,214,64.9532,30.8127,0.133827,42.274
208,207,66.4919,32.5268,0.117988,44.5774
209,11207,59.2363,34.005,0.445866,94.3208
210,209,64.1497,31.1944,0.359948,99.9813
211,247,72.2158,39.835,0.20256,45.1716
212,211,66.7407,33.2101,0.418346,53.7661
213,118,67.18,32.5072,0.130896,45.4663
214,382,62.6599,28.6335,0.0965708,39.1104
215,214,65.0052,31.9537,0.122163,43.1754
216,785,58.4286,23.3233,1.30598,39.0452
217,216,65.9259,31.0379,0.124815,49.8028
218,244,71.0738,30.258,0.940226,52.8308
219,218,66.9267,32.1976,0.181608,57.409
220,14274,67.7984,31.3239,0.427531,38.6988
221,220,64.3225,31.2807,0.0973904,42.175
222,13,66.7047,29.7996,0.189863,37.9151
223,222,64.5303,31.3742,0.203346,40.5998
224,14265,59.0863,48.136,0.0970646,102.969
225,224,75.767,35.4425,0.0970864,123.93
226,565,72.2837,49.4936,0.104968,78.3049
227,226,73.4358,37.4597,0.0993001,90.3939
228,11414,78.5644,36.5281,0.83602,78.125
229,228,74.4261,35.4624,0.100815,82.3983
230,177,70.2633,35.8436,0.115774,94.2878
231,177,73.7251,34.4164,0.102627,97.5441
232,14275,68.7615,41.4689,0.378379,73.5725
233,232,73.6582,35.7939,0.105802,81.0681
234,1253,86.5689,49.2458,0.119187,90.5143
235,234,73.1246,36.2274,0.101622,109.229
236,14276,62.8366,46.8399,0.773495,108.52
237,236,73.3836,37.362,0.104388,122.7
238,11414,69.3905,49.3332,0.125988,70.392
239,238,72.0222,37.3746,0.164432,82.6367
240,228,74.8657,36.8161,0.10742,81.8349
241,69,72.3706,35.0595,0.0997967,44.7736
242,14277,63.468,27.2716,0.277417,43.8979
243,242,70.8776,37.1576,0.116333,56.2525
244,574,74.5814,31.7532,0.970735,49.0178
245,244,70.8083,35.701,0.314241,54.4787
246,222,71.1732,34.7424,0.168961,44.5784
247,7817,75.702,32.9079,0.104916,37.4167
248,247,74.1676,35.46,0.100217,40.3946
249,8995,75.2879,37.1245,0.474044,45.7312
250,249,70.3918,35.6586,0.102987,50.8419
251,966,87.8122,31.8714,0.923517,44.204
252,251,73.814,37.5345,0.116136,59.3044
253,175,72.6081,38.3063,0.275976,82.4765
254,220,73.1553,36.8851,0.0965753,46.4204
255,4313,75.928,40.8862,0.245764,74.9268
